cod_prov,desc_prov,cod_mun,desc_mun,cod_circ,cod_dm,desc_dm,cod_nivel,letra,desc_nivel,cod_col,tot_inscritos,emitidos,miembros,validos,nulos,obs,PLD,PRM,PRSC,PRD,BIS,MODA,PUN,ALPAIS,F.AMPLIO,PHD,PQDC,PCR,DXC,PLR,UDC,PRSD,FNP,FP,PPC,PAL,APD,PDI,PDP,PRI,PNVC,PP,No_Bol_Jme,Anulado
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1890,409,214,0,207,7,0,69,92,1,14,0,0,0,1,1,5,0,2,5,0,1,2,0,13,0,0,0,0,0,0,0,1,3,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1891,595,277,0,277,0,0,123,98,5,8,0,6,1,1,2,3,0,2,3,0,0,3,0,14,0,1,2,0,3,1,0,1,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1892,446,207,0,204,3,0,68,91,7,5,1,0,1,2,9,3,1,2,0,0,2,0,0,9,0,0,1,0,0,0,0,2,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1893,593,295,0,277,18,0,102,107,3,11,1,3,5,3,1,3,1,0,1,0,1,4,1,25,0,0,1,1,0,0,0,3,5,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1894,549,269,0,268,1,0,66,147,9,6,2,0,1,6,1,0,0,0,2,0,0,2,2,16,0,1,0,2,1,2,0,2,8,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1895,594,333,0,330,3,0,145,118,10,14,1,2,3,3,1,1,2,3,6,0,4,2,0,12,0,0,2,0,0,0,0,1,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1896,592,314,0,311,3,0,101,130,11,10,2,6,2,3,7,2,3,4,0,0,2,2,1,16,0,1,1,1,1,0,1,4,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1897,215,134,0,131,3,0,39,67,4,2,0,0,1,1,2,1,0,0,1,0,0,1,2,10,0,0,0,0,0,0,0,0,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1898,589,297,0,291,6,0,90,138,7,8,0,4,2,6,1,7,2,2,2,0,0,2,0,10,0,6,2,0,0,0,0,2,3,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1899,393,218,0,214,4,0,81,91,4,6,3,2,0,1,2,1,0,1,0,0,3,0,1,16,1,1,0,0,0,0,0,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1900,604,274,0,272,2,0,117,103,11,13,1,0,1,5,0,1,0,1,1,0,0,0,1,15,0,0,0,0,0,1,0,1,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1901,585,297,0,296,1,0,85,141,9,13,0,1,2,2,0,3,3,2,2,0,3,2,0,23,1,0,1,1,1,0,0,1,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1902,572,297,0,296,1,0,80,162,3,9,0,0,1,4,0,1,0,0,4,0,0,1,1,25,1,0,1,0,0,1,0,2,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1903,588,255,0,253,2,0,115,80,4,8,1,2,2,6,3,1,2,2,3,0,0,1,0,18,2,1,0,1,0,0,0,1,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1904,569,248,0,244,4,0,76,102,5,15,5,4,0,5,1,1,0,3,2,0,2,1,0,17,0,3,0,0,0,0,0,2,5,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1905,529,243,0,240,3,0,73,114,2,16,2,0,2,4,1,6,1,5,9,0,0,2,0,0,0,0,0,0,0,1,1,1,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1906,556,249,7,247,2,0,52,132,11,2,2,0,1,6,3,2,2,0,0,0,0,2,2,26,0,0,1,0,0,1,0,2,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1907,589,292,0,288,4,0,145,98,6,12,2,0,3,3,0,0,0,2,0,0,3,2,0,8,3,1,0,0,0,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1908,584,317,0,314,3,0,112,144,8,13,5,2,2,2,3,1,2,2,3,0,0,1,0,8,0,3,1,0,0,0,0,2,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1909,588,306,0,303,3,0,119,125,11,8,4,2,1,3,0,2,0,0,1,0,3,2,0,20,0,0,0,0,2,0,0,0,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1910,241,147,0,143,4,0,44,83,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1911,558,300,0,292,8,0,110,121,6,10,1,3,0,4,1,0,1,2,3,0,1,1,0,22,1,0,2,0,0,1,0,2,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1912,312,146,0,146,0,0,43,64,1,6,0,0,0,1,0,0,1,0,1,0,2,3,2,19,0,0,1,1,0,0,0,1,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1913,286,174,0,174,0,0,79,69,9,0,1,1,1,1,0,1,0,0,2,0,0,0,0,8,1,0,1,0,0,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1914,582,306,0,301,5,0,98,145,4,19,4,5,0,0,1,4,1,1,1,0,0,0,0,15,1,1,1,0,0,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1915,575,299,0,291,8,0,82,148,4,7,1,1,1,2,2,1,3,3,3,0,1,1,0,28,0,0,0,0,0,0,0,3,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1916,193,96,11,96,0,0,19,60,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1917,443,252,0,251,1,0,70,126,4,9,3,1,1,7,1,1,1,0,2,0,0,2,1,19,0,0,1,0,0,0,1,1,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1918,500,263,0,260,3,0,100,127,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1919,526,233,0,232,1,0,98,92,0,14,3,2,0,2,1,1,0,2,1,0,0,2,0,0,13,1,0,0,0,0,0,0,5,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1920,332,168,0,165,3,0,59,74,3,3,0,0,0,1,1,1,1,1,1,0,1,1,0,15,2,0,0,0,0,0,0,1,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1921,581,305,0,299,6,0,115,125,8,10,0,1,1,3,0,1,1,0,2,0,0,1,0,25,1,1,1,0,1,1,0,1,3,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1922,545,239,6,236,3,0,77,114,12,4,0,2,1,1,0,3,1,0,3,0,0,0,0,15,0,0,1,1,1,0,0,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1923,407,214,0,212,2,0,65,101,6,5,2,1,0,1,1,1,1,2,0,0,0,0,0,25,0,0,0,1,0,0,0,0,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1924,243,163,0,157,6,0,57,60,4,5,1,1,1,2,2,1,1,0,1,0,0,0,0,18,0,0,0,0,1,0,0,2,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1925,585,256,0,235,21,0,53,145,2,7,1,2,1,2,1,0,2,1,1,0,0,1,0,16,0,0,0,0,0,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1926,625,302,0,299,2,1,110,133,9,8,2,0,1,3,0,1,1,1,2,0,0,0,1,21,0,1,1,0,0,0,0,4,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1927,434,249,0,243,6,0,107,89,9,6,0,0,0,8,3,2,0,0,0,0,3,2,1,11,0,0,1,0,0,1,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1928,114,70,0,70,0,0,25,30,1,3,1,0,0,1,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1929,234,131,0,131,0,0,49,58,2,1,1,2,1,1,0,1,0,1,1,0,0,0,0,10,0,0,1,0,1,0,0,1,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1930,221,132,0,132,0,0,48,66,0,2,3,0,2,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,1,1,8,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1931,279,160,0,158,2,0,72,54,3,9,0,0,1,2,0,1,0,0,2,0,1,1,0,12,0,0,0,0,0,0,0,0,4,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1932,200,118,0,117,1,0,51,48,0,4,1,0,3,2,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1933,399,224,0,223,1,0,59,116,10,4,1,0,3,5,1,0,1,0,1,0,0,0,0,17,0,0,1,0,0,0,0,4,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1934,236,128,0,125,3,0,62,38,3,8,1,1,1,3,0,0,0,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1935,577,277,0,274,3,0,73,152,4,7,1,1,1,3,1,3,1,1,3,0,0,3,1,14,0,1,1,0,0,0,0,3,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1936,80,65,0,65,0,0,31,24,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1937,112,64,0,64,0,0,25,22,3,3,1,1,0,0,1,0,0,0,3,0,1,0,0,3,0,0,0,0,1,0,0,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1939,122,88,0,88,0,0,24,47,1,3,0,0,0,3,1,0,1,1,1,0,0,1,0,3,0,0,1,0,0,0,0,1,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1940,494,248,0,238,10,0,76,126,6,3,0,0,1,1,1,0,2,2,2,0,0,3,0,11,0,1,0,0,0,0,0,3,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,313,PANTOJA (DM),1,P,PRESIDENTE(A),1942,104,66,0,64,2,0,24,31,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1943,322,93,0,92,1,0,39,39,1,4,1,0,1,0,0,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1944,254,197,0,196,1,0,116,51,2,2,4,1,0,3,1,1,0,0,1,0,0,0,1,8,0,0,0,0,1,0,0,4,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1945,100,65,9,61,4,0,17,28,1,3,0,0,0,1,1,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,0,3,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1946,275,140,0,138,2,0,66,50,4,2,2,2,1,0,0,0,0,0,1,0,1,1,0,7,0,0,0,0,0,0,1,0,6,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,312,PALMAREJO (DM),1,P,PRESIDENTE(A),1948,139,93,0,93,0,0,30,39,9,5,0,1,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,3,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1951,114,63,0,63,0,0,34,20,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,5,229,LOS ALCARRIZOS,1,P,PRESIDENTE(A),1957,147,77,0,76,1,0,21,32,2,7,1,2,0,2,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,
32,SANTO DOMINGO,229,LOS ALCARRIZOS,0,0,,1,P,PRESIDENTE(A),9999,0,0,0,0,36,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0001,590,352,0,347,5,0,116,138,12,9,1,4,2,7,3,8,2,3,6,0,1,3,0,27,0,0,1,0,1,0,0,3,10,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0073,533,303,0,301,2,0,106,115,7,16,5,7,0,1,5,3,2,8,2,0,3,2,0,12,0,1,3,0,1,0,0,2,4,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0073A,539,294,0,288,6,0,99,110,11,15,0,3,4,2,3,1,1,4,5,0,3,4,0,13,1,0,3,0,2,0,0,4,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0121,558,299,0,297,2,0,102,122,9,11,2,0,1,1,4,2,2,5,4,0,1,5,0,14,2,0,5,2,2,0,1,0,15,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0123,590,312,0,304,8,0,94,114,16,12,5,1,4,8,5,2,2,4,2,0,1,4,2,19,1,1,2,0,0,1,1,3,3,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0124,585,338,0,332,6,0,96,139,15,16,2,3,5,9,2,2,2,4,3,0,4,3,0,20,0,0,5,0,0,0,0,2,10,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0124A,581,288,0,276,12,0,72,113,10,24,3,2,2,5,4,5,2,4,5,0,0,3,1,12,2,0,2,0,0,2,1,2,10,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0124B,583,304,0,300,4,0,86,105,11,10,5,6,5,9,3,3,4,6,9,0,2,2,2,21,4,1,4,0,0,0,0,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0124C,580,296,0,288,8,0,97,105,12,11,0,2,5,2,1,4,2,9,4,0,3,2,2,20,1,1,3,0,0,1,0,1,2,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0125,589,322,0,312,10,0,93,118,15,12,1,1,4,5,3,7,3,5,3,0,2,4,1,23,1,2,3,1,0,1,0,4,10,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0125A,586,312,0,301,11,0,101,112,12,9,1,6,5,6,1,2,3,7,10,0,2,1,0,13,1,2,1,0,0,0,0,6,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0126,592,332,0,324,8,0,117,109,10,9,4,4,4,8,1,7,5,5,6,0,4,1,4,21,2,0,0,1,2,0,0,0,9,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0126A,589,327,0,323,4,0,91,118,15,16,7,3,6,5,5,9,2,3,6,0,2,3,1,25,0,1,4,0,0,0,0,1,3,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0127,587,329,0,319,10,0,94,124,8,8,2,4,4,2,5,11,1,5,4,0,1,9,2,21,3,1,1,2,4,2,0,1,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0128,583,317,0,313,4,0,93,108,11,15,2,5,4,4,3,9,2,4,5,0,2,8,2,25,2,0,4,2,0,0,0,3,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0134,581,348,0,337,11,0,124,139,4,8,0,1,3,4,5,7,2,5,6,0,1,2,0,17,1,1,4,0,0,1,0,2,22,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0137,581,319,0,308,11,0,84,140,3,10,1,1,3,6,4,3,1,3,6,0,1,2,1,29,1,0,4,0,1,0,0,4,2,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0138,374,177,0,170,7,0,58,62,9,8,0,3,1,2,0,4,0,2,3,0,2,3,0,9,1,0,2,0,0,1,0,0,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0139,585,310,0,307,3,0,101,115,11,13,2,3,5,6,4,9,2,1,1,0,0,6,1,18,1,3,1,0,0,1,0,3,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0140,583,343,0,338,5,0,114,114,15,21,0,0,5,11,4,6,6,4,3,0,0,4,0,27,0,0,1,0,1,0,1,1,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0141,594,361,0,353,8,0,122,111,14,15,1,2,9,6,3,4,3,5,7,0,2,19,2,19,0,0,2,1,1,0,0,5,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0142,506,260,0,254,6,0,78,99,12,6,0,4,5,3,0,2,0,3,6,0,1,5,0,18,1,2,3,0,2,1,0,3,2,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0143,578,333,0,328,5,0,87,140,9,10,1,2,4,11,4,3,1,5,3,0,1,4,1,33,0,0,3,0,0,2,0,4,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0144,587,338,0,335,3,0,95,152,11,8,2,3,3,7,4,5,1,1,5,0,0,1,0,33,0,0,1,0,0,0,1,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0145,516,303,0,295,8,0,104,97,11,11,1,4,5,6,1,2,2,9,4,0,1,3,1,1,18,3,5,0,0,0,0,6,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0146,591,334,0,324,10,0,104,130,7,17,3,6,4,7,2,3,2,6,4,0,2,1,1,14,0,0,1,0,2,1,2,5,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0147,541,280,11,276,4,0,93,104,13,8,2,2,1,5,1,5,2,2,4,0,1,7,0,17,0,2,3,0,1,1,0,2,22,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0148,259,148,0,145,3,0,45,59,5,6,0,0,1,7,2,0,0,1,1,0,2,0,0,7,1,0,4,0,1,2,0,1,27,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0149,594,294,0,291,3,0,89,136,4,8,0,1,2,5,1,1,3,2,3,0,0,1,0,25,2,2,1,0,2,0,0,3,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0150,596,385,0,378,7,0,116,140,10,11,5,2,7,8,1,8,3,5,6,0,1,2,0,42,2,2,2,0,0,1,1,3,27,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0151,593,320,0,317,3,0,92,112,18,17,3,1,3,6,5,4,1,8,1,0,1,8,1,26,1,0,3,1,0,1,0,4,21,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0152,566,291,0,283,8,0,89,126,10,9,1,1,2,6,2,3,0,2,2,0,0,2,0,17,0,0,6,0,1,0,2,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0153,587,330,0,314,16,0,87,133,15,15,2,4,3,7,2,7,2,4,2,0,1,1,1,20,0,1,2,2,0,1,0,2,27,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0154,542,290,0,288,2,0,100,116,11,8,0,3,0,8,2,1,2,4,4,0,0,0,0,22,0,1,2,0,1,0,0,3,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0155,588,321,0,320,1,0,92,138,13,15,1,3,2,10,2,2,1,2,4,0,2,3,0,23,1,0,0,0,0,2,1,3,21,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0156,585,312,0,307,5,0,110,114,8,10,1,2,1,4,1,2,2,2,2,0,4,30,2,4,1,1,2,0,1,0,1,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0157,593,343,0,336,7,0,112,133,7,14,0,1,7,8,1,2,1,0,4,0,0,2,1,28,1,2,6,0,1,0,0,5,35,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0158,541,243,0,242,1,0,79,102,9,12,0,0,3,3,2,0,2,2,3,0,1,1,0,18,1,1,0,1,0,1,0,1,10,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0159,592,334,0,332,2,0,105,135,15,9,2,0,1,12,5,2,1,1,5,0,1,6,1,27,1,1,1,1,0,0,0,0,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0160,592,315,0,312,3,0,103,132,14,9,0,1,3,10,1,2,1,0,7,0,0,1,1,0,23,1,1,0,0,0,0,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0161,583,293,0,291,2,0,81,137,12,8,1,1,1,11,1,0,1,1,3,0,0,3,0,25,1,0,1,2,1,0,0,0,1,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0162,530,258,0,241,17,0,54,134,8,6,0,1,1,4,1,2,1,0,0,0,1,1,0,15,0,1,2,0,0,1,3,5,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0163,597,315,0,312,3,0,109,137,11,6,1,3,3,8,1,0,1,1,3,0,0,2,1,21,0,0,0,2,0,0,0,2,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0164,594,304,0,299,5,0,84,139,12,7,0,2,4,10,2,4,1,4,2,0,0,3,0,15,1,0,1,0,2,1,0,5,1,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0165,593,339,0,334,5,0,75,151,12,13,1,3,6,16,5,9,2,4,4,0,2,1,1,22,0,0,1,2,0,1,2,1,27,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0166,540,288,0,285,3,0,95,124,12,9,1,1,4,5,3,3,2,0,6,0,1,0,1,11,2,0,1,0,0,1,1,2,1,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0167,594,310,2,308,2,0,97,122,12,10,1,2,1,12,0,0,1,3,3,0,0,2,0,36,1,0,2,1,1,0,0,1,10,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0168,595,304,0,299,5,0,95,127,6,7,1,1,3,12,3,3,1,3,1,0,1,4,1,23,0,0,2,1,0,0,0,4,35,
13,LA ROMANA,295,VILLA HERMOSA,1,295,VILLA HERMOSA,1,P,PRESIDENTE(A),0169,579,286,0,284,2,0,79,124,13,14,1,1,1,7,5,3,3,2,2,0,0,1,1,20,1,0,1,0,0,0,0,5,27,
13,LA ROMANA,295,VILLA HERMOSA,1,296,CUMAYASA (DM),1,P,PRESIDENTE(A),0170,510,277,0,272,5,0,79,111,4,13,2,0,1,6,5,5,2,3,4,0,0,2,1,23,3,0,4,0,0,1,0,3,35,
